,mean,std,params
90,0.9891521658644947,0.010122748419992783,"{'C': 10, 'gamma': 0.01}"
101,0.9878008145131434,0.012752761983316508,"{'C': 100, 'gamma': 0.01}"
112,0.9878008145131434,0.012752761983316508,"{'C': 1000, 'gamma': 0.01}"
66,0.9864679748241393,0.0148034165350665,"{'C': 1, 'gamma': 0.0001}"
88,0.985116623472788,0.014106858415963226,"{'C': 10, 'gamma': 0.0001}"
77,0.985116623472788,0.014106858415963226,"{'C': 3, 'gamma': 0.0001}"
78,0.9850981118104407,0.014105170031576186,"{'C': 3, 'gamma': 0.001}"
111,0.9850981118104407,0.014105170031576186,"{'C': 1000, 'gamma': 0.001}"
100,0.9850981118104407,0.014105170031576186,"{'C': 100, 'gamma': 0.001}"
89,0.9850981118104407,0.014105170031576186,"{'C': 10, 'gamma': 0.001}"
99,0.9837467604590893,0.013233132751074907,"{'C': 100, 'gamma': 0.0001}"
110,0.9837467604590893,0.013233132751074907,"{'C': 1000, 'gamma': 0.0001}"
