,mean,std,params
114,0.9945575712699,0.010885172279836776,"{'C': 1000, 'gamma': 0.1}"
115,0.9945575712699,0.010885172279836776,"{'C': 1000, 'gamma': 0.3}"
116,0.9945575712699,0.010885172279836776,"{'C': 1000, 'gamma': 1}"
117,0.9945575712699,0.010885172279836776,"{'C': 1000, 'gamma': 3}"
92,0.9945575712699,0.010885172279836776,"{'C': 10, 'gamma': 0.1}"
107,0.9945575712699,0.010885172279836776,"{'C': 100, 'gamma': 10}"
111,0.9918548685671974,0.012442261007480882,"{'C': 1000, 'gamma': 0.001}"
100,0.9918548685671974,0.012442261007480882,"{'C': 100, 'gamma': 0.001}"
67,0.9891521658644947,0.01328621611281551,"{'C': 1, 'gamma': 0.001}"
89,0.9891521658644947,0.01328621611281551,"{'C': 10, 'gamma': 0.001}"
78,0.9891521658644947,0.01328621611281551,"{'C': 3, 'gamma': 0.001}"
66,0.9878008145131434,0.014147912627985537,"{'C': 1, 'gamma': 0.0001}"
77,0.9864309514994447,0.013551004679521729,"{'C': 3, 'gamma': 0.0001}"
88,0.9810070344316921,0.015055160674891753,"{'C': 10, 'gamma': 0.0001}"
99,0.9809885227693448,0.015081961529556674,"{'C': 100, 'gamma': 0.0001}"
110,0.9809885227693448,0.015081961529556674,"{'C': 1000, 'gamma': 0.0001}"
