,mean,std,params
39,1.0,0.0,"{'C': 0.03, 'gamma': 1}"
41,1.0,0.0,"{'C': 0.03, 'gamma': 10}"
42,1.0,0.0,"{'C': 0.03, 'gamma': 100}"
43,1.0,0.0,"{'C': 0.03, 'gamma': 1000}"
44,1.0,0.0,"{'C': 0.1, 'gamma': 0.0001}"
45,1.0,0.0,"{'C': 0.1, 'gamma': 0.001}"
46,1.0,0.0,"{'C': 0.1, 'gamma': 0.01}"
47,1.0,0.0,"{'C': 0.1, 'gamma': 0.03}"
48,1.0,0.0,"{'C': 0.1, 'gamma': 0.1}"
34,1.0,0.0,"{'C': 0.03, 'gamma': 0.001}"
40,1.0,0.0,"{'C': 0.03, 'gamma': 3}"
51,1.0,0.0,"{'C': 0.1, 'gamma': 3}"
53,1.0,0.0,"{'C': 0.1, 'gamma': 100}"
54,1.0,0.0,"{'C': 0.1, 'gamma': 1000}"
55,1.0,0.0,"{'C': 0.3, 'gamma': 0.0001}"
56,1.0,0.0,"{'C': 0.3, 'gamma': 0.001}"
57,1.0,0.0,"{'C': 0.3, 'gamma': 0.01}"
58,1.0,0.0,"{'C': 0.3, 'gamma': 0.03}"
59,1.0,0.0,"{'C': 0.3, 'gamma': 0.1}"
61,1.0,0.0,"{'C': 0.3, 'gamma': 1}"
50,1.0,0.0,"{'C': 0.1, 'gamma': 1}"
62,1.0,0.0,"{'C': 0.3, 'gamma': 3}"
63,1.0,0.0,"{'C': 0.3, 'gamma': 10}"
64,1.0,0.0,"{'C': 0.3, 'gamma': 100}"
65,1.0,0.0,"{'C': 0.3, 'gamma': 1000}"
52,1.0,0.0,"{'C': 0.1, 'gamma': 10}"
68,0.9959274342835986,0.008673262029971896,"{'C': 1, 'gamma': 0.01}"
69,0.9959274342835986,0.008673262029971896,"{'C': 1, 'gamma': 0.03}"
79,0.9959274342835986,0.008673262029971896,"{'C': 3, 'gamma': 0.01}"
87,0.9945760829322474,0.008980751312952165,"{'C': 3, 'gamma': 1000}"
93,0.9945760829322474,0.008980751312952165,"{'C': 10, 'gamma': 0.3}"
96,0.9945760829322474,0.008980751312952165,"{'C': 10, 'gamma': 10}"
91,0.9945760829322474,0.008980751312952165,"{'C': 10, 'gamma': 0.03}"
74,0.9945760829322474,0.008980751312952165,"{'C': 1, 'gamma': 10}"
75,0.9945760829322474,0.008980751312952165,"{'C': 1, 'gamma': 100}"
76,0.9945760829322474,0.008980751312952165,"{'C': 1, 'gamma': 1000}"
71,0.9945760829322474,0.008980751312952165,"{'C': 1, 'gamma': 0.3}"
70,0.9945760829322474,0.008980751312952165,"{'C': 1, 'gamma': 0.1}"
80,0.9945760829322474,0.008980751312952165,"{'C': 3, 'gamma': 0.03}"
118,0.9945760829322474,0.008980751312952165,"{'C': 1000, 'gamma': 10}"
83,0.9945760829322474,0.008980751312952165,"{'C': 3, 'gamma': 1}"
84,0.9945760829322474,0.008980751312952165,"{'C': 3, 'gamma': 3}"
82,0.9945760829322474,0.008980751312952165,"{'C': 3, 'gamma': 0.3}"
120,0.9945760829322474,0.008980751312952165,"{'C': 1000, 'gamma': 1000}"
90,0.9945760829322474,0.008980751312952165,"{'C': 10, 'gamma': 0.01}"
85,0.9945760829322474,0.008980751312952165,"{'C': 3, 'gamma': 10}"
86,0.9945760829322474,0.008980751312952165,"{'C': 3, 'gamma': 100}"
107,0.9945760829322474,0.008980751312952165,"{'C': 100, 'gamma': 10}"
98,0.9945760829322474,0.008980751312952165,"{'C': 10, 'gamma': 1000}"
117,0.9945760829322474,0.008980751312952165,"{'C': 1000, 'gamma': 3}"
105,0.9945760829322474,0.008980751312952165,"{'C': 100, 'gamma': 1}"
116,0.9945760829322474,0.008980751312952165,"{'C': 1000, 'gamma': 1}"
73,0.9945760829322474,0.008980751312952165,"{'C': 1, 'gamma': 3}"
95,0.9945760829322474,0.008980751312952165,"{'C': 10, 'gamma': 3}"
72,0.9945760829322474,0.008980751312952165,"{'C': 1, 'gamma': 1}"
67,0.9945760829322474,0.008980751312952165,"{'C': 1, 'gamma': 0.001}"
104,0.9945760829322474,0.008980751312952165,"{'C': 100, 'gamma': 0.3}"
97,0.9945760829322474,0.008980751312952165,"{'C': 10, 'gamma': 100}"
94,0.9945760829322474,0.008980751312952165,"{'C': 10, 'gamma': 1}"
106,0.9945760829322474,0.008980751312952165,"{'C': 100, 'gamma': 3}"
108,0.9945760829322474,0.008980751312952165,"{'C': 100, 'gamma': 100}"
109,0.9945760829322474,0.008980751312952165,"{'C': 100, 'gamma': 1000}"
119,0.9945760829322474,0.008980751312952165,"{'C': 1000, 'gamma': 100}"
115,0.9945760829322474,0.008980751312952165,"{'C': 1000, 'gamma': 0.3}"
113,0.993224731580896,0.00907909759282461,"{'C': 1000, 'gamma': 0.03}"
112,0.993224731580896,0.00907909759282461,"{'C': 1000, 'gamma': 0.01}"
101,0.993224731580896,0.00907909759282461,"{'C': 100, 'gamma': 0.01}"
92,0.993224731580896,0.00907909759282461,"{'C': 10, 'gamma': 0.1}"
81,0.993224731580896,0.00907909759282461,"{'C': 3, 'gamma': 0.1}"
66,0.993224731580896,0.00907909759282461,"{'C': 1, 'gamma': 0.0001}"
102,0.993224731580896,0.00907909759282461,"{'C': 100, 'gamma': 0.03}"
103,0.993224731580896,0.00907909759282461,"{'C': 100, 'gamma': 0.1}"
78,0.993224731580896,0.00907909759282461,"{'C': 3, 'gamma': 0.001}"
114,0.993224731580896,0.00907909759282461,"{'C': 1000, 'gamma': 0.1}"
89,0.993224731580896,0.00907909759282461,"{'C': 10, 'gamma': 0.001}"
100,0.9918733802295445,0.008975178611335653,"{'C': 100, 'gamma': 0.001}"
77,0.9918733802295445,0.008975178611335653,"{'C': 3, 'gamma': 0.0001}"
111,0.9918733802295445,0.008975178611335653,"{'C': 1000, 'gamma': 0.001}"
99,0.9918548685671972,0.00898645402571599,"{'C': 100, 'gamma': 0.0001}"
88,0.9918548685671972,0.00898645402571599,"{'C': 10, 'gamma': 0.0001}"
110,0.9891521658644947,0.008120777430670297,"{'C': 1000, 'gamma': 0.0001}"
