,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
83,26.322756385803224,6.263794244129637,3.4020560026168822,0.815705311334875,3,1,"{'C': 3, 'gamma': 1}",0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9945575712699,0.010885172279836776,67
68,24.21470136642456,8.137214967719238,3.0775761127471926,1.1643773086940106,1,0.01,"{'C': 1, 'gamma': 0.01}",0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9945575712699,0.010885172279836776,67
84,22.381675791740417,4.451957831355423,3.3978349924087525,0.8521648284946176,3,3,"{'C': 3, 'gamma': 3}",0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9945575712699,0.010885172279836776,67
85,26.175026774406433,5.0460034945458885,3.5751320838928224,0.7999468169080733,3,10,"{'C': 3, 'gamma': 10}",0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9945575712699,0.010885172279836776,67
86,26.60795316696167,5.043106041088657,3.609639525413513,0.8439970146143242,3,100,"{'C': 3, 'gamma': 100}",0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9945575712699,0.010885172279836776,67
87,25.191038799285888,6.21711312790611,3.5605458974838258,1.0291742154514545,3,1000,"{'C': 3, 'gamma': 1000}",0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9945575712699,0.010885172279836776,67
72,28.62939598560333,3.622418074836896,3.6199435710906984,0.5799243546643974,1,1,"{'C': 1, 'gamma': 1}",0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9945575712699,0.010885172279836776,67
100,24.445039343833923,7.225046135916693,2.9205121278762816,0.9826526088817732,100,0.001,"{'C': 100, 'gamma': 0.001}",0.972972972972973,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9918548685671974,0.012442261007480882,112
111,27.002523636817934,6.401326792590835,2.4959078073501586,0.733223199811245,1000,0.001,"{'C': 1000, 'gamma': 0.001}",0.972972972972973,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9918548685671974,0.012442261007480882,112
67,26.20044786930084,5.334601386763217,3.8833921194076537,1.0798327517509734,1,0.001,"{'C': 1, 'gamma': 0.001}",0.972972972972973,0.972972972972973,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9891521658644947,0.01328621611281551,114
78,28.56070032119751,3.086109140881065,3.420553469657898,0.587824925832573,3,0.001,"{'C': 3, 'gamma': 0.001}",0.972972972972973,0.972972972972973,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9891521658644947,0.01328621611281551,114
89,25.575684189796448,5.683524787959527,3.2585309028625487,0.8884495474218871,10,0.001,"{'C': 10, 'gamma': 0.001}",0.972972972972973,0.972972972972973,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,0.9726027397260274,0.9891521658644947,0.01328621611281551,114
66,26.919664192199708,4.477947145389625,3.3507690906524656,1.2149053607008218,1,0.0001,"{'C': 1, 'gamma': 0.0001}",0.972972972972973,0.9594594594594594,0.9864864864864865,1.0,1.0,0.9864864864864865,1.0,1.0,1.0,0.9726027397260274,0.9878008145131434,0.014147912627985537,117
77,25.50124592781067,5.898667961250831,3.16750111579895,0.9629037004510415,3,0.0001,"{'C': 3, 'gamma': 0.0001}",0.972972972972973,0.9594594594594594,0.9864864864864865,1.0,1.0,0.9864864864864865,1.0,0.9863013698630136,1.0,0.9726027397260274,0.9864309514994447,0.013551004679521729,118
88,25.202107548713684,5.872656158373454,2.9989907264709474,1.07801092094161,10,0.0001,"{'C': 10, 'gamma': 0.0001}",0.972972972972973,0.9594594594594594,0.9594594594594594,1.0,1.0,0.972972972972973,1.0,0.9863013698630136,0.9863013698630136,0.9726027397260274,0.9810070344316921,0.015055160674891753,119
110,27.242219853401185,7.631697376770814,2.804491567611694,0.9095116775123928,1000,0.0001,"{'C': 1000, 'gamma': 0.0001}",0.972972972972973,0.9594594594594594,0.9594594594594594,1.0,1.0,0.9864864864864865,1.0,0.9726027397260274,0.9863013698630136,0.9726027397260274,0.9809885227693448,0.015081961529556674,120
99,26.88365864753723,6.840545604959995,3.106649160385132,1.0439225065451136,100,0.0001,"{'C': 100, 'gamma': 0.0001}",0.972972972972973,0.9594594594594594,0.9594594594594594,1.0,1.0,0.9864864864864865,1.0,0.9726027397260274,0.9863013698630136,0.9726027397260274,0.9809885227693448,0.015081961529556674,120
