,mean,std,params
1,0.7710791540369247,0.0026745951692720158,"{'gamma': 1000, 'C': 0.3}"
22,0.7710791540369247,0.0026745951692720158,"{'gamma': 50, 'C': 0.1}"
75,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.001, 'C': 0.005}"
72,0.7710791540369247,0.0026745951692720158,"{'gamma': 100, 'C': 0.5}"
70,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.03, 'C': 0.0001}"
81,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.01, 'C': 0.05}"
34,0.7710791540369247,0.0026745951692720158,"{'gamma': 10, 'C': 0.05}"
49,0.7710791540369247,0.0026745951692720158,"{'gamma': 500, 'C': 0.5}"
32,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.03, 'C': 0.3}"
18,0.7710791540369247,0.0026745951692720158,"{'gamma': 3, 'C': 0.001}"
16,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.1, 'C': 0.001}"
13,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.05, 'C': 0.3}"
11,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.0005, 'C': 0.001}"
10,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.03, 'C': 0.001}"
30,0.7710791540369247,0.0026745951692720158,"{'gamma': 5, 'C': 0.05}"
23,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.3, 'C': 0.5}"
9,0.7710791540369247,0.0026745951692720158,"{'gamma': 100, 'C': 0.005}"
8,0.7710791540369247,0.0026745951692720158,"{'gamma': 1, 'C': 0.1}"
24,0.7710791540369247,0.0026745951692720158,"{'gamma': 1000, 'C': 0.005}"
33,0.7710791540369247,0.0026745951692720158,"{'gamma': 500, 'C': 0.0005}"
26,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.0005, 'C': 0.1}"
25,0.7710791540369247,0.0026745951692720158,"{'gamma': 10, 'C': 0.1}"
27,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.1, 'C': 0.01}"
0,0.7710791540369247,0.0026745951692720158,"{'gamma': 5, 'C': 0.03}"
5,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.03, 'C': 0.01}"
29,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.0001, 'C': 0.03}"
77,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.3, 'C': 0.0001}"
79,0.7710791540369247,0.0026745951692720158,"{'gamma': 50, 'C': 0.005}"
80,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.3, 'C': 0.05}"
82,0.7710791540369247,0.0026745951692720158,"{'gamma': 50, 'C': 0.001}"
38,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.3, 'C': 0.001}"
40,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.001, 'C': 0.1}"
42,0.7710791540369247,0.0026745951692720158,"{'gamma': 1000, 'C': 0.001}"
44,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.05, 'C': 0.0001}"
47,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.2, 'C': 0.01}"
98,0.7710791540369247,0.0026745951692720158,"{'gamma': 5, 'C': 0.005}"
50,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.0001, 'C': 0.0001}"
52,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.05, 'C': 0.01}"
55,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.2, 'C': 0.001}"
59,0.7710791540369247,0.0026745951692720158,"{'gamma': 1000, 'C': 0.01}"
61,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.0001, 'C': 0.1}"
62,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.01, 'C': 0.0005}"
63,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.1, 'C': 0.0001}"
64,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.0001, 'C': 0.3}"
68,0.7710791540369247,0.0026745951692720158,"{'gamma': 1000, 'C': 0.03}"
69,0.7710791540369247,0.0026745951692720158,"{'gamma': 1, 'C': 0.005}"
97,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.01, 'C': 0.3}"
92,0.7710791540369247,0.0026745951692720158,"{'gamma': 10, 'C': 0.5}"
91,0.7710791540369247,0.0026745951692720158,"{'gamma': 10, 'C': 0.3}"
90,0.7710791540369247,0.0026745951692720158,"{'gamma': 3, 'C': 0.1}"
87,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.2, 'C': 0.5}"
85,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.01, 'C': 0.001}"
35,0.7710791540369247,0.0026745951692720158,"{'gamma': 100, 'C': 0.001}"
3,0.7710791540369247,0.0026745951692720158,"{'gamma': 0.0001, 'C': 0.01}"
58,0.7704343483053183,0.0024510933510519875,"{'gamma': 0.0005, 'C': 0.5}"
95,0.7672005110944902,0.004493889235293672,"{'gamma': 10, 'C': 500}"
45,0.7672005110944902,0.004493889235293672,"{'gamma': 3, 'C': 50}"
19,0.7672005110944902,0.004493889235293672,"{'gamma': 1, 'C': 50}"
36,0.7672005110944902,0.004493889235293672,"{'gamma': 0.05, 'C': 5}"
94,0.7672005110944902,0.004493889235293672,"{'gamma': 5, 'C': 5}"
57,0.7672005110944902,0.004493889235293672,"{'gamma': 1, 'C': 1}"
60,0.7672005110944902,0.004493889235293672,"{'gamma': 10, 'C': 5}"
21,0.7672005110944902,0.004493889235293672,"{'gamma': 500, 'C': 50}"
28,0.7672005110944902,0.004493889235293672,"{'gamma': 0.3, 'C': 5}"
56,0.7672005110944902,0.004493889235293672,"{'gamma': 0.2, 'C': 1}"
51,0.7672005110944902,0.004493889235293672,"{'gamma': 0.3, 'C': 50}"
65,0.7672005110944902,0.004493889235293672,"{'gamma': 0.1, 'C': 1}"
39,0.7672005110944902,0.004493889235293672,"{'gamma': 0.1, 'C': 1000}"
37,0.7672005110944902,0.004493889235293672,"{'gamma': 1000, 'C': 50}"
99,0.7672005110944902,0.004493889235293672,"{'gamma': 0.2, 'C': 500}"
88,0.7672005110944902,0.004493889235293672,"{'gamma': 500, 'C': 3}"
67,0.7672005110944902,0.004493889235293672,"{'gamma': 50, 'C': 50}"
76,0.7672005110944902,0.004493889235293672,"{'gamma': 0.1, 'C': 50}"
2,0.7672005110944902,0.004493889235293672,"{'gamma': 100, 'C': 3}"
4,0.7672005110944902,0.004493889235293672,"{'gamma': 50, 'C': 10}"
78,0.7672005110944902,0.004493889235293672,"{'gamma': 100, 'C': 500}"
7,0.7672005110944902,0.004493889235293672,"{'gamma': 500, 'C': 10}"
6,0.7672005110944902,0.004493889235293672,"{'gamma': 50, 'C': 100}"
83,0.7672005110944902,0.004493889235293672,"{'gamma': 10, 'C': 100}"
66,0.7672005110944902,0.004493889235293672,"{'gamma': 5, 'C': 1000}"
96,0.7665488820218085,0.004735603846860421,"{'gamma': 0.03, 'C': 500}"
71,0.7665488820218085,0.004735603846860421,"{'gamma': 0.03, 'C': 10}"
93,0.7665488820218085,0.004735603846860421,"{'gamma': 0.03, 'C': 1000}"
41,0.7665488820218085,0.004735603846860421,"{'gamma': 0.03, 'C': 5}"
31,0.7658972529491267,0.004879303867662057,"{'gamma': 0.005, 'C': 3}"
15,0.7658972529491267,0.004879303867662057,"{'gamma': 0.01, 'C': 50}"
74,0.7658972529491267,0.004879303867662057,"{'gamma': 0.01, 'C': 5}"
54,0.7658972529491267,0.004879303867662057,"{'gamma': 0.01, 'C': 3}"
53,0.7658916834698731,0.006139064797269376,"{'gamma': 0.001, 'C': 1}"
17,0.7652400543971913,0.0061816890618765314,"{'gamma': 0.005, 'C': 5}"
