,mean,std,params
74,0.7252433851328124,0.030014822501403745,"{'gamma': 0.2, 'C': 1000}"
10,0.7252433851328124,0.030014822501403745,"{'gamma': 0.2, 'C': 100}"
55,0.7252433851328124,0.030014822501403745,"{'gamma': 0.2, 'C': 50}"
58,0.7250433002501676,0.02933215943874126,"{'gamma': 0.2, 'C': 1}"
3,0.7245543720974308,0.029121810702064526,"{'gamma': 0.03, 'C': 10}"
94,0.7238869642294432,0.029730853187667192,"{'gamma': 3, 'C': 100}"
8,0.7238869642294432,0.029730853187667192,"{'gamma': 50, 'C': 3}"
36,0.7238869642294432,0.029730853187667192,"{'gamma': 500, 'C': 50}"
30,0.7238869642294432,0.029730853187667192,"{'gamma': 50, 'C': 50}"
84,0.7238869642294432,0.029730853187667192,"{'gamma': 10, 'C': 1}"
11,0.7238869642294432,0.029730853187667192,"{'gamma': 5, 'C': 1000}"
69,0.7238869642294432,0.029730853187667192,"{'gamma': 500, 'C': 500}"
67,0.7238869642294432,0.029730853187667192,"{'gamma': 1000, 'C': 1000}"
39,0.7238869642294432,0.029730853187667192,"{'gamma': 10, 'C': 100}"
14,0.7238869642294432,0.029730853187667192,"{'gamma': 100, 'C': 5}"
15,0.7238869642294432,0.029730853187667192,"{'gamma': 1, 'C': 100}"
62,0.7238869642294432,0.029730853187667192,"{'gamma': 1, 'C': 3}"
61,0.7238869642294432,0.029730853187667192,"{'gamma': 5, 'C': 500}"
49,0.7238869642294432,0.029730853187667192,"{'gamma': 1000, 'C': 50}"
59,0.7238869642294432,0.029730853187667192,"{'gamma': 500, 'C': 1}"
26,0.7238869642294432,0.029730853187667192,"{'gamma': 3, 'C': 3}"
90,0.7238869642294432,0.029730853187667192,"{'gamma': 0.3, 'C': 3}"
41,0.7238869642294432,0.029730853187667192,"{'gamma': 0.3, 'C': 100}"
29,0.7223029600187356,0.02985562399876651,"{'gamma': 0.01, 'C': 1000}"
78,0.7223029600187356,0.02985562399876651,"{'gamma': 0.01, 'C': 50}"
45,0.7208870145392825,0.03219914354166485,"{'gamma': 0.005, 'C': 500}"
