,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
92,14.978397750854493,4.587201213549007,2.0091576099395754,0.4742213043043818,10,0.5,"{'gamma': 10, 'C': 0.5}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
97,14.829653763771057,2.590894251263546,1.1485029697418212,0.3492080906370316,0.01,0.3,"{'gamma': 0.01, 'C': 0.3}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
98,13.48397192955017,2.6295986925726162,1.3682825326919557,0.3719808435142646,5,0.005,"{'gamma': 5, 'C': 0.005}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
35,18.65212686061859,3.7625162075615965,2.6039284229278565,0.7734014015380827,100,0.001,"{'gamma': 100, 'C': 0.001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
50,18.31317663192749,3.966439789971079,2.156050133705139,0.488614005766063,0.0001,0.0001,"{'gamma': 0.0001, 'C': 0.0001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
33,17.77711753845215,4.144818107627184,2.7476724863052366,0.8516000693063411,500,0.0005,"{'gamma': 500, 'C': 0.0005}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
27,17.65059983730316,4.418385721024113,2.1805534601211547,0.8323403856570435,0.1,0.01,"{'gamma': 0.1, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
16,15.8195086479187,4.745192150459654,1.998078203201294,0.674360034949951,0.1,0.001,"{'gamma': 0.1, 'C': 0.001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
13,14.10081479549408,3.9269582418074176,2.172827053070068,0.8129465587304319,0.05,0.3,"{'gamma': 0.05, 'C': 0.3}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
22,20.662985134124757,4.843064339382591,2.5777544498443605,0.9006797136034125,50,0.1,"{'gamma': 50, 'C': 0.1}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
23,22.808011412620544,4.833828357766434,2.9868618488311767,0.8541586169769297,0.3,0.5,"{'gamma': 0.3, 'C': 0.5}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
11,23.469177293777467,4.105692991730793,2.758074998855591,0.8284410231479684,0.0005,0.001,"{'gamma': 0.0005, 'C': 0.001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
10,22.835637474060057,5.233683884890132,2.6247973918914793,0.8138911684579523,0.03,0.001,"{'gamma': 0.03, 'C': 0.001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
24,22.129255175590515,5.1309531124647325,2.6683485984802244,0.9571192959342477,1000,0.005,"{'gamma': 1000, 'C': 0.005}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
9,18.88505446910858,4.210231230139986,2.5960647583007814,0.5975323560486637,100,0.005,"{'gamma': 100, 'C': 0.005}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
25,18.361102414131164,5.408243690024911,2.2938528299331664,0.7465054087988222,10,0.1,"{'gamma': 10, 'C': 0.1}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
8,26.34601149559021,4.409815489512928,2.8073505401611327,1.0090904945998762,1,0.1,"{'gamma': 1, 'C': 0.1}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
26,16.667279839515686,4.704710156967925,2.2099214792251587,0.8469541835342768,0.0005,0.1,"{'gamma': 0.0005, 'C': 0.1}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
18,20.282757353782653,3.488801751089078,2.597805047035217,1.0320664513926778,3,0.001,"{'gamma': 3, 'C': 0.001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
5,23.19388430118561,4.9130035167761354,2.543261098861694,0.6343416308935554,0.03,0.01,"{'gamma': 0.03, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
32,16.27398340702057,5.170043582518912,1.7142122268676758,0.531813469550735,0.03,0.3,"{'gamma': 0.03, 'C': 0.3}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
29,18.611376643180847,4.678670878053509,2.603296136856079,0.7187616225349907,0.0001,0.03,"{'gamma': 0.0001, 'C': 0.03}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
3,21.516638660430907,4.976138899311826,3.1028835773468018,0.6177254256509697,0.0001,0.01,"{'gamma': 0.0001, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
30,19.167701864242552,4.464751496797483,2.377463388442993,0.915610237362443,5,0.05,"{'gamma': 5, 'C': 0.05}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
58,21.53211829662323,2.4238778250735757,2.865142822265625,0.5639031165977096,0.0005,0.5,"{'gamma': 0.0005, 'C': 0.5}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7684210526315789,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7704343483053183,0.0024510933510519875,55
95,17.84845349788666,1.7381524183450472,1.4179094552993774,0.3489079123414852,10,500,"{'gamma': 10, 'C': 500}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
2,19.661528158187867,3.6257620720069133,2.234444522857666,1.0872053826809471,100,3,"{'gamma': 100, 'C': 3}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
76,17.16505045890808,4.877979922435717,2.4615139961242676,1.3708076458297243,0.1,50,"{'gamma': 0.1, 'C': 50}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
78,17.65994288921356,5.684595309280978,2.5140852689743043,1.148908454942007,100,500,"{'gamma': 100, 'C': 500}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
7,23.95919873714447,3.8364545897500673,2.860756850242615,0.3177701796268255,500,10,"{'gamma': 500, 'C': 10}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
88,19.323597836494447,4.219939947814537,1.9584902286529542,0.633237329296206,500,3,"{'gamma': 500, 'C': 3}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
4,20.49944326877594,6.232322017277415,2.2761161804199217,0.8296248115938505,50,10,"{'gamma': 50, 'C': 10}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
83,16.01767191886902,4.206675160709313,2.1710919380187987,0.746255571971022,10,100,"{'gamma': 10, 'C': 100}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
6,22.025987553596497,3.3925773487818045,2.41725172996521,0.8527660792201411,50,100,"{'gamma': 50, 'C': 100}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
36,19.313626623153688,4.763843270984144,2.817102146148682,0.9310652018377996,0.05,5,"{'gamma': 0.05, 'C': 5}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
94,18.10456163883209,2.077839671828614,1.5001138925552369,0.3739737799630325,5,5,"{'gamma': 5, 'C': 5}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
67,17.895932149887084,5.298693652786896,2.4185548782348634,0.947245892368351,50,50,"{'gamma': 50, 'C': 50}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
66,17.842963886260986,4.370936515700186,2.5465872526168822,0.9392258610255215,5,1000,"{'gamma': 5, 'C': 1000}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
60,15.227669024467469,4.110690866484768,2.193883991241455,0.6507657963713357,10,5,"{'gamma': 10, 'C': 5}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
37,19.248410606384276,4.88590158694203,2.4684409141540526,0.5870517908643764,1000,50,"{'gamma': 1000, 'C': 50}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
39,17.17158944606781,5.7237321132993655,2.2762926816940308,0.7596732210682525,0.1,1000,"{'gamma': 0.1, 'C': 1000}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
45,16.031490993499755,6.776702334828906,1.9364425897598267,0.8527071468224671,3,50,"{'gamma': 3, 'C': 50}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
28,16.349133443832397,4.58483276656667,2.222813534736633,0.5933920531252382,0.3,5,"{'gamma': 0.3, 'C': 5}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
51,17.652511715888977,5.43442308615502,2.2097100257873534,0.9648254393028015,0.3,50,"{'gamma': 0.3, 'C': 50}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
65,19.891120624542236,3.036013209925021,2.33375940322876,0.9418586566324012,0.1,1,"{'gamma': 0.1, 'C': 1}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
56,21.2722957611084,4.6911623652235654,2.7340153217315675,0.915821600776127,0.2,1,"{'gamma': 0.2, 'C': 1}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
57,18.684559226036072,3.7599299470347596,2.0787782669067383,0.6233364422310114,1,1,"{'gamma': 1, 'C': 1}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
99,13.366654896736145,2.3002950114921563,1.0603583097457885,0.4933945512485003,0.2,500,"{'gamma': 0.2, 'C': 500}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
21,20.104323863983154,6.405036461478801,2.5671871423721315,0.8899186784570084,500,50,"{'gamma': 500, 'C': 50}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
19,20.569964957237243,1.725128349587031,2.4515175342559816,0.6855894541409688,1,50,"{'gamma': 1, 'C': 50}",0.7578947368421053,0.7708333333333333,0.7643979057591623,0.7684210526315789,0.7748691099476439,0.7684210526315789,0.768421052631579,0.761904761904762,0.768421052631579,0.768421052631579,0.7672005110944902,0.004493889235293672,56
