,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
65,18.730047750473023,4.385210837743405,2.4462080001831055,0.6364387796522316,10,0.001,"{'gamma': 10, 'C': 0.001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
66,19.760407543182374,4.951173746364974,2.6124985456466674,0.6109186882780724,0.2,0.03,"{'gamma': 0.2, 'C': 0.03}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
68,19.60821101665497,3.902028342014795,2.1971241235733032,0.7130610493457479,100,0.0005,"{'gamma': 100, 'C': 0.0005}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
70,20.308036470413207,3.580989259365239,2.8552659511566163,0.5944046169728031,0.03,0.001,"{'gamma': 0.03, 'C': 0.001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
71,18.569854068756104,5.260691984995211,2.7586555957794188,0.8080533439095495,0.01,0.05,"{'gamma': 0.01, 'C': 0.05}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
72,17.480149888992308,3.792139591097143,2.9740288257598877,0.6148800670210679,0.001,0.1,"{'gamma': 0.001, 'C': 0.1}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
80,15.159248065948486,4.187947691015731,2.21398868560791,0.49730462719888047,0.1,0.03,"{'gamma': 0.1, 'C': 0.03}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
85,19.303366565704344,3.8548258366615,2.124261498451233,0.7039466088059619,0.1,0.001,"{'gamma': 0.1, 'C': 0.001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
86,17.78768572807312,4.003294975786241,2.3764275550842284,0.7982225162216431,0.3,0.1,"{'gamma': 0.3, 'C': 0.1}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
88,19.222970843315125,4.037527860343763,2.27160439491272,0.7904754087469563,0.001,0.03,"{'gamma': 0.001, 'C': 0.03}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
91,18.20393238067627,3.214202355757325,1.762234592437744,0.40958204795019293,100,0.05,"{'gamma': 100, 'C': 0.05}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
95,17.432216691970826,4.115021708835623,1.5521157741546632,0.44100915799714074,0.03,0.01,"{'gamma': 0.03, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
96,15.163673663139344,3.5075712454332653,1.5257110357284547,0.36860510266771906,100,0.01,"{'gamma': 100, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
97,15.035128474235535,1.9525850619415315,0.8265800237655639,0.4402815782913508,5,0.0005,"{'gamma': 5, 'C': 0.0005}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
35,20.977690029144288,5.69738103503202,2.4434186458587646,0.8196026828930015,0.005,0.05,"{'gamma': 0.005, 'C': 0.05}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
50,17.88218240737915,5.1459268717887,2.7322491645812987,0.7177977159076331,5,0.005,"{'gamma': 5, 'C': 0.005}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
99,13.151512718200683,3.0315446452239843,1.22353937625885,0.3785085106196075,1,0.01,"{'gamma': 1, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
27,20.24805541038513,3.9853289583502427,2.3052719593048097,0.68446956315808,3,0.005,"{'gamma': 3, 'C': 0.005}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
12,20.002714896202086,6.9691827280853715,2.4431182622909544,1.0354249106967794,1000,0.01,"{'gamma': 1000, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
32,22.803353023529052,2.567045524493784,3.022467279434204,1.0827729487065516,0.2,0.05,"{'gamma': 0.2, 'C': 0.05}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
9,22.75259006023407,3.505019309064702,2.375965118408203,0.7712151229022555,3,0.01,"{'gamma': 3, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
7,21.866748762130737,3.618272292133194,2.8820323944091797,0.422103170219835,0.2,0.001,"{'gamma': 0.2, 'C': 0.001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
19,20.427910375595093,4.8781755757790455,2.585970973968506,0.9980907962639556,1000,0.03,"{'gamma': 1000, 'C': 0.03}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
21,19.080489110946655,3.4571553577652665,2.3535024881362916,0.7803846289354371,3,0.0001,"{'gamma': 3, 'C': 0.0001}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
22,22.386321425437927,3.5052719572852946,2.765184211730957,0.5483707678603361,5,0.01,"{'gamma': 5, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
23,21.076741766929626,4.819511245256886,2.9668239831924437,0.8311091088931396,0.0001,0.1,"{'gamma': 0.0001, 'C': 0.1}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
20,22.521232700347902,2.264025390368555,2.6884610414505006,0.47283837668618595,0.005,0.01,"{'gamma': 0.005, 'C': 0.01}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
31,16.9492919921875,5.803378799725472,2.050240182876587,1.085684492681113,1,0.1,"{'gamma': 1, 'C': 0.1}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
28,20.120923018455507,4.192781963575927,2.4910329580307007,0.7407265936446528,0.2,0.1,"{'gamma': 0.2, 'C': 0.1}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
4,18.466992616653442,4.245029880287729,1.9416131258010865,0.8250228614309553,3,0.0005,"{'gamma': 3, 'C': 0.0005}",0.7708333333333333,0.7708333333333333,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7748691099476439,0.768421052631579,0.768421052631579,0.768421052631579,0.768421052631579,0.7710791540369247,0.0026745951692720158,1
13,15.153101539611816,5.6722054294428155,2.1067976713180543,0.7142753061741537,0.01,0.3,"{'gamma': 0.01, 'C': 0.3}",0.7748691099476439,0.7578947368421053,0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7619047619047619,0.7659574468085107,0.7567567567567568,0.768421052631579,0.768421052631579,0.7674796470751557,0.006458169278241024,49
73,18.41389157772064,4.752278126084862,2.514655327796936,0.9086781702104356,0.05,0.3,"{'gamma': 0.05, 'C': 0.3}",0.7748691099476439,0.7643979057591623,0.7708333333333333,0.7748691099476439,0.7789473684210527,0.7486631016042781,0.7659574468085107,0.7403314917127072,0.7700534759358288,0.768421052631579,0.7657343396101739,0.011540853398503106,50
75,22.19111454486847,3.485712950637413,2.7708137035369873,0.6287377248953013,0.01,0.5,"{'gamma': 0.01, 'C': 0.5}",0.7619047619047619,0.7578947368421053,0.7708333333333333,0.7748691099476439,0.7789473684210527,0.7419354838709677,0.7634408602150538,0.7403314917127072,0.7700534759358288,0.7675675675675675,0.7627778189751021,0.012295156435148284,51
25,17.429541087150575,3.8337780144935105,2.3489828586578367,1.002667396607111,0.1,0.3,"{'gamma': 0.1, 'C': 0.3}",0.7431693989071038,0.7643979057591623,0.7708333333333333,0.7748691099476439,0.7789473684210527,0.7486631016042781,0.7659574468085107,0.7403314917127072,0.7700534759358288,0.761904761904762,0.7619127394334382,0.012724175615364241,52
2,26.02689046859741,4.022239563885179,2.593289875984192,0.9126197554318497,0.0005,1,"{'gamma': 0.0005, 'C': 1}",0.7362637362637362,0.7634408602150536,0.7765957446808511,0.7593582887700534,0.7684210526315789,0.7351351351351352,0.7431693989071038,0.7513812154696133,0.7593582887700534,0.7692307692307692,0.7562354490073948,0.013570957719438961,53
5,23.22947142124176,3.3685266025262357,2.9778669834136964,0.697484469719424,0.001,5,"{'gamma': 0.001, 'C': 5}",0.7486033519553073,0.7593582887700534,0.7783783783783784,0.7659574468085106,0.7567567567567568,0.7444444444444444,0.7333333333333333,0.7386363636363636,0.7555555555555556,0.7657142857142857,0.754673820535299,0.01300878787650927,54
63,19.467592215538026,4.436028842462824,2.4540457725524902,0.5581015628222638,50,0.3,"{'gamma': 50, 'C': 0.3}",0.7362637362637362,0.7643979057591623,0.7708333333333333,0.7748691099476439,0.7789473684210527,0.7111111111111112,0.7659574468085107,0.7333333333333333,0.7386363636363636,0.768421052631579,0.7542770761245826,0.021486582680114653,55
