,mean,std,params
0,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.0001, 'kernel': 'rbf'}"
6,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 1, 'kernel': 'rbf'}"
1,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.001, 'kernel': 'rbf'}"
2,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.01, 'kernel': 'rbf'}"
3,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.03, 'kernel': 'rbf'}"
4,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.1, 'kernel': 'rbf'}"
5,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.3, 'kernel': 'rbf'}"
7,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 3, 'kernel': 'rbf'}"
8,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 10, 'kernel': 'rbf'}"
9,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 100, 'kernel': 'rbf'}"
10,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 1000, 'kernel': 'rbf'}"
11,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.0001, 'kernel': 'rbf'}"
12,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}"
13,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}"
14,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.03, 'kernel': 'rbf'}"
15,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}"
17,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 1, 'kernel': 'rbf'}"
31,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 100, 'kernel': 'rbf'}"
30,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 10, 'kernel': 'rbf'}"
16,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.3, 'kernel': 'rbf'}"
29,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 3, 'kernel': 'rbf'}"
28,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}"
