,mean,std,params
66,0.7896298662196427,0.005560551586679812,"{'C': 1, 'gamma': 0.0001, 'kernel': 'rbf'}"
10,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 1000, 'kernel': 'rbf'}"
2,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 0.01, 'kernel': 'rbf'}"
15,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}"
14,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 0.03, 'kernel': 'rbf'}"
13,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}"
12,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}"
11,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 0.0001, 'kernel': 'rbf'}"
9,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 100, 'kernel': 'rbf'}"
32,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 1000, 'kernel': 'rbf'}"
8,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 10, 'kernel': 'rbf'}"
7,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 3, 'kernel': 'rbf'}"
33,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 0.0001, 'kernel': 'rbf'}"
6,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 1, 'kernel': 'rbf'}"
5,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 0.3, 'kernel': 'rbf'}"
4,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 0.1, 'kernel': 'rbf'}"
16,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 0.3, 'kernel': 'rbf'}"
18,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 3, 'kernel': 'rbf'}"
19,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 10, 'kernel': 'rbf'}"
20,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 100, 'kernel': 'rbf'}"
21,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 1000, 'kernel': 'rbf'}"
22,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 0.0001, 'kernel': 'rbf'}"
23,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf'}"
24,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf'}"
25,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 0.03, 'kernel': 'rbf'}"
26,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf'}"
0,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 0.0001, 'kernel': 'rbf'}"
28,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}"
29,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 3, 'kernel': 'rbf'}"
30,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 10, 'kernel': 'rbf'}"
31,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 100, 'kernel': 'rbf'}"
17,0.7887698566639811,0.005904278170438041,"{'C': 0.001, 'gamma': 1, 'kernel': 'rbf'}"
1,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 0.001, 'kernel': 'rbf'}"
3,0.7887698566639811,0.005904278170438041,"{'C': 0.0001, 'gamma': 0.03, 'kernel': 'rbf'}"
27,0.7887698566639811,0.005904278170438041,"{'C': 0.01, 'gamma': 0.3, 'kernel': 'rbf'}"
60,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 0.3, 'kernel': 'rbf'}"
50,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}"
34,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 0.001, 'kernel': 'rbf'}"
37,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 0.1, 'kernel': 'rbf'}"
38,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 0.3, 'kernel': 'rbf'}"
39,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 1, 'kernel': 'rbf'}"
40,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 3, 'kernel': 'rbf'}"
41,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 10, 'kernel': 'rbf'}"
42,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 100, 'kernel': 'rbf'}"
43,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 1000, 'kernel': 'rbf'}"
44,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 0.0001, 'kernel': 'rbf'}"
45,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}"
46,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}"
47,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 0.03, 'kernel': 'rbf'}"
48,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}"
49,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 0.3, 'kernel': 'rbf'}"
36,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 0.03, 'kernel': 'rbf'}"
51,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 3, 'kernel': 'rbf'}"
59,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 0.1, 'kernel': 'rbf'}"
35,0.7887698566639811,0.005904278170438041,"{'C': 0.03, 'gamma': 0.01, 'kernel': 'rbf'}"
65,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 1000, 'kernel': 'rbf'}"
64,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 100, 'kernel': 'rbf'}"
62,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 3, 'kernel': 'rbf'}"
61,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 1, 'kernel': 'rbf'}"
63,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 10, 'kernel': 'rbf'}"
58,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 0.03, 'kernel': 'rbf'}"
57,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 0.01, 'kernel': 'rbf'}"
56,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 0.001, 'kernel': 'rbf'}"
55,0.7887698566639811,0.005904278170438041,"{'C': 0.3, 'gamma': 0.0001, 'kernel': 'rbf'}"
54,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 1000, 'kernel': 'rbf'}"
53,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 100, 'kernel': 'rbf'}"
52,0.7887698566639811,0.005904278170438041,"{'C': 0.1, 'gamma': 10, 'kernel': 'rbf'}"
67,0.7873747030889462,0.011641540835398558,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}"
89,0.7860706536723366,0.012296228427044998,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}"
78,0.7860706536723366,0.012296228427044998,"{'C': 3, 'gamma': 0.001, 'kernel': 'rbf'}"
68,0.7860607996011296,0.010317967987325358,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}"
77,0.7852012181665131,0.010222133913405066,"{'C': 3, 'gamma': 0.0001, 'kernel': 'rbf'}"
88,0.7837962961444804,0.012236794121190943,"{'C': 10, 'gamma': 0.0001, 'kernel': 'rbf'}"
99,0.7824922467278709,0.012493120182547937,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}"
79,0.7757216763587806,0.023045926886018652,"{'C': 3, 'gamma': 0.01, 'kernel': 'rbf'}"
69,0.7748567862232033,0.022098192494327883,"{'C': 1, 'gamma': 0.03, 'kernel': 'rbf'}"
101,0.7711555754742478,0.024771455159084983,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}"
112,0.7711555754742478,0.024771455159084983,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}"
90,0.7711555754742478,0.024771455159084983,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}"
100,0.7710345677386351,0.027672880403240632,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}"
83,0.7702906853386706,0.023726398904027623,"{'C': 3, 'gamma': 1, 'kernel': 'rbf'}"
74,0.7702906853386706,0.023726398904027623,"{'C': 1, 'gamma': 10, 'kernel': 'rbf'}"
75,0.7702906853386706,0.023726398904027623,"{'C': 1, 'gamma': 100, 'kernel': 'rbf'}"
76,0.7702906853386706,0.023726398904027623,"{'C': 1, 'gamma': 1000, 'kernel': 'rbf'}"
119,0.7702906853386706,0.023726398904027623,"{'C': 1000, 'gamma': 100, 'kernel': 'rbf'}"
93,0.7702906853386706,0.023726398904027623,"{'C': 10, 'gamma': 0.3, 'kernel': 'rbf'}"
81,0.7702906853386706,0.023726398904027623,"{'C': 3, 'gamma': 0.1, 'kernel': 'rbf'}"
80,0.7702906853386706,0.023726398904027623,"{'C': 3, 'gamma': 0.03, 'kernel': 'rbf'}"
85,0.7702906853386706,0.023726398904027623,"{'C': 3, 'gamma': 10, 'kernel': 'rbf'}"
84,0.7702906853386706,0.023726398904027623,"{'C': 3, 'gamma': 3, 'kernel': 'rbf'}"
86,0.7702906853386706,0.023726398904027623,"{'C': 3, 'gamma': 100, 'kernel': 'rbf'}"
87,0.7702906853386706,0.023726398904027623,"{'C': 3, 'gamma': 1000, 'kernel': 'rbf'}"
91,0.7702906853386706,0.023726398904027623,"{'C': 10, 'gamma': 0.03, 'kernel': 'rbf'}"
82,0.7702906853386706,0.023726398904027623,"{'C': 3, 'gamma': 0.3, 'kernel': 'rbf'}"
120,0.7702906853386706,0.023726398904027623,"{'C': 1000, 'gamma': 1000, 'kernel': 'rbf'}"
72,0.7702906853386706,0.023726398904027623,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}"
73,0.7702906853386706,0.023726398904027623,"{'C': 1, 'gamma': 3, 'kernel': 'rbf'}"
97,0.7702906853386706,0.023726398904027623,"{'C': 10, 'gamma': 100, 'kernel': 'rbf'}"
71,0.7702906853386706,0.023726398904027623,"{'C': 1, 'gamma': 0.3, 'kernel': 'rbf'}"
70,0.7702906853386706,0.023726398904027623,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}"
118,0.7702906853386706,0.023726398904027623,"{'C': 1000, 'gamma': 10, 'kernel': 'rbf'}"
96,0.7702906853386706,0.023726398904027623,"{'C': 10, 'gamma': 10, 'kernel': 'rbf'}"
98,0.7702906853386706,0.023726398904027623,"{'C': 10, 'gamma': 1000, 'kernel': 'rbf'}"
102,0.7702906853386706,0.023726398904027623,"{'C': 100, 'gamma': 0.03, 'kernel': 'rbf'}"
103,0.7702906853386706,0.023726398904027623,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}"
104,0.7702906853386706,0.023726398904027623,"{'C': 100, 'gamma': 0.3, 'kernel': 'rbf'}"
106,0.7702906853386706,0.023726398904027623,"{'C': 100, 'gamma': 3, 'kernel': 'rbf'}"
95,0.7702906853386706,0.023726398904027623,"{'C': 10, 'gamma': 3, 'kernel': 'rbf'}"
108,0.7702906853386706,0.023726398904027623,"{'C': 100, 'gamma': 100, 'kernel': 'rbf'}"
109,0.7702906853386706,0.023726398904027623,"{'C': 100, 'gamma': 1000, 'kernel': 'rbf'}"
113,0.7702906853386706,0.023726398904027623,"{'C': 1000, 'gamma': 0.03, 'kernel': 'rbf'}"
114,0.7702906853386706,0.023726398904027623,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}"
115,0.7702906853386706,0.023726398904027623,"{'C': 1000, 'gamma': 0.3, 'kernel': 'rbf'}"
116,0.7702906853386706,0.023726398904027623,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}"
117,0.7702906853386706,0.023726398904027623,"{'C': 1000, 'gamma': 3, 'kernel': 'rbf'}"
105,0.7702906853386706,0.023726398904027623,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}"
107,0.7702906853386706,0.023726398904027623,"{'C': 100, 'gamma': 10, 'kernel': 'rbf'}"
94,0.7702906853386706,0.023726398904027623,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}"
92,0.7702906853386706,0.023726398904027623,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}"
111,0.7697255448307342,0.0267700908095016,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}"
110,0.7659013481507116,0.029846467257156627,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}"
