,mean,std,params
2,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.01}"
1,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.001}"
3,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.03}"
27,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 0.3}"
60,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.3}"
49,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.3}"
36,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.03}"
37,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.1}"
38,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.3}"
39,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 1}"
40,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 3}"
41,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 10}"
42,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 100}"
43,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 1000}"
44,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.0001}"
45,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.001}"
46,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.01}"
47,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.03}"
48,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.1}"
34,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.001}"
51,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 3}"
52,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 10}"
53,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 100}"
54,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 1000}"
55,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.0001}"
56,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.001}"
57,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.01}"
58,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.03}"
59,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.1}"
61,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 1}"
62,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 3}"
63,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 10}"
64,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 100}"
65,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 1000}"
50,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 1}"
33,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.0001}"
68,0.769938245482817,0.004837708331259929,"{'C': 1, 'gamma': 0.01}"
69,0.769938245482817,0.004837708331259929,"{'C': 1, 'gamma': 0.03}"
79,0.769938245482817,0.004837708331259929,"{'C': 3, 'gamma': 0.01}"
70,0.7692934397512106,0.00455922059617262,"{'C': 1, 'gamma': 0.1}"
90,0.7692934397512106,0.00455922059617262,"{'C': 10, 'gamma': 0.01}"
91,0.7692934397512106,0.00455922059617262,"{'C': 10, 'gamma': 0.03}"
80,0.7692934397512106,0.00455922059617262,"{'C': 3, 'gamma': 0.03}"
76,0.7692934397512105,0.004559220596172621,"{'C': 1, 'gamma': 1000}"
98,0.7692934397512105,0.004559220596172621,"{'C': 10, 'gamma': 1000}"
105,0.7692934397512105,0.004559220596172621,"{'C': 100, 'gamma': 1}"
106,0.7692934397512105,0.004559220596172621,"{'C': 100, 'gamma': 3}"
107,0.7692934397512105,0.004559220596172621,"{'C': 100, 'gamma': 10}"
109,0.7692934397512105,0.004559220596172621,"{'C': 100, 'gamma': 1000}"
115,0.7692934397512105,0.004559220596172621,"{'C': 1000, 'gamma': 0.3}"
97,0.7692934397512105,0.004559220596172621,"{'C': 10, 'gamma': 100}"
93,0.7692934397512105,0.004559220596172621,"{'C': 10, 'gamma': 0.3}"
95,0.7692934397512105,0.004559220596172621,"{'C': 10, 'gamma': 3}"
71,0.7692934397512105,0.004559220596172621,"{'C': 1, 'gamma': 0.3}"
72,0.7692934397512105,0.004559220596172621,"{'C': 1, 'gamma': 1}"
73,0.7692934397512105,0.004559220596172621,"{'C': 1, 'gamma': 3}"
74,0.7692934397512105,0.004559220596172621,"{'C': 1, 'gamma': 10}"
104,0.7692934397512105,0.004559220596172621,"{'C': 100, 'gamma': 0.3}"
118,0.7692934397512105,0.004559220596172621,"{'C': 1000, 'gamma': 10}"
116,0.7692934397512105,0.004559220596172621,"{'C': 1000, 'gamma': 1}"
117,0.7692934397512105,0.004559220596172621,"{'C': 1000, 'gamma': 3}"
83,0.7692934397512105,0.004559220596172621,"{'C': 3, 'gamma': 1}"
108,0.7692934397512105,0.004559220596172621,"{'C': 100, 'gamma': 100}"
119,0.7692934397512105,0.004559220596172621,"{'C': 1000, 'gamma': 100}"
96,0.7692934397512105,0.004559220596172621,"{'C': 10, 'gamma': 10}"
82,0.7692934397512105,0.004559220596172621,"{'C': 3, 'gamma': 0.3}"
120,0.7692934397512105,0.004559220596172621,"{'C': 1000, 'gamma': 1000}"
84,0.7692934397512105,0.004559220596172621,"{'C': 3, 'gamma': 3}"
85,0.7692934397512105,0.004559220596172621,"{'C': 3, 'gamma': 10}"
86,0.7692934397512105,0.004559220596172621,"{'C': 3, 'gamma': 100}"
87,0.7692934397512105,0.004559220596172621,"{'C': 3, 'gamma': 1000}"
94,0.7692934397512105,0.004559220596172621,"{'C': 10, 'gamma': 1}"
75,0.7692934397512105,0.004559220596172621,"{'C': 1, 'gamma': 100}"
99,0.7692166307492023,0.005083455791940944,"{'C': 100, 'gamma': 0.0001}"
78,0.7686498969937934,0.0047467718763644215,"{'C': 3, 'gamma': 0.001}"
89,0.7686498969937934,0.0047467718763644215,"{'C': 10, 'gamma': 0.001}"
102,0.768648634019604,0.004163894106213837,"{'C': 100, 'gamma': 0.03}"
92,0.768648634019604,0.004163894106213837,"{'C': 10, 'gamma': 0.1}"
81,0.768648634019604,0.004163894106213837,"{'C': 3, 'gamma': 0.1}"
112,0.768648634019604,0.004163894106213837,"{'C': 1000, 'gamma': 0.01}"
113,0.768648634019604,0.004163894106213837,"{'C': 1000, 'gamma': 0.03}"
114,0.768648634019604,0.004163894106213837,"{'C': 1000, 'gamma': 0.1}"
103,0.768648634019604,0.004163894106213837,"{'C': 100, 'gamma': 0.1}"
101,0.768648634019604,0.004163894106213837,"{'C': 100, 'gamma': 0.01}"
67,0.7684875474025377,0.004425592249121245,"{'C': 1, 'gamma': 0.001}"
77,0.768413313555695,0.003573015759642619,"{'C': 3, 'gamma': 0.0001}"
88,0.7684064902146198,0.004601112718324594,"{'C': 10, 'gamma': 0.0001}"
111,0.768005091262187,0.004272405038430828,"{'C': 1000, 'gamma': 0.001}"
100,0.768005091262187,0.004272405038430828,"{'C': 100, 'gamma': 0.001}"
110,0.7679270192859893,0.0042326008260941414,"{'C': 1000, 'gamma': 0.0001}"
66,0.7678440046451207,0.004504882372345506,"{'C': 1, 'gamma': 0.0001}"
