,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
56,19.275736260414124,4.3878361479880805,2.3810530424118044,0.720000226672664,0.3,0.001,"{'C': 0.3, 'gamma': 0.001}",0.7643979057591623,0.7748691099476439,0.7748691099476439,0.7914438502673796,0.7891891891891892,0.7789473684210527,0.7659574468085107,0.7724867724867724,0.7765957446808511,0.7593582887700534,0.774811478627826,0.009667946496445557,1
68,22.01433515548706,4.30305104464689,3.1947970151901246,0.8513058951018516,1,0.01,"{'C': 1, 'gamma': 0.01}",0.7650273224043717,0.7909604519774011,0.7868852459016393,0.7909604519774011,0.770949720670391,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7727272727272727,0.7570621468926555,0.7743991504581923,0.014146235742562675,2
60,22.402754926681517,5.174573575005242,2.672163724899292,0.7442286589028579,0.3,0.3,"{'C': 0.3, 'gamma': 0.3}",0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7830687830687831,0.7849462365591399,0.7789473684210527,0.7593582887700534,0.7724867724867724,0.7765957446808511,0.7659574468085107,0.7741932194023784,0.007251169820038503,3
58,22.306842136383057,3.775830581168857,2.709006428718567,0.7263170217017498,0.3,0.03,"{'C': 0.3, 'gamma': 0.03}",0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7830687830687831,0.7849462365591399,0.7789473684210527,0.7593582887700534,0.7724867724867724,0.7765957446808511,0.7659574468085107,0.7741932194023784,0.007251169820038503,3
59,17.350138688087462,4.809490255835862,2.436506652832031,0.90163513856765,0.3,0.1,"{'C': 0.3, 'gamma': 0.1}",0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7830687830687831,0.7849462365591399,0.7789473684210527,0.7593582887700534,0.7724867724867724,0.7765957446808511,0.7659574468085107,0.7741932194023784,0.007251169820038503,3
61,18.90291349887848,5.698236956398963,2.7164176225662233,0.695088221757049,0.3,1,"{'C': 0.3, 'gamma': 1}",0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7830687830687831,0.7849462365591399,0.7789473684210527,0.7593582887700534,0.7724867724867724,0.7765957446808511,0.7659574468085107,0.7741932194023784,0.007251169820038503,3
62,21.716693496704103,3.770051934713256,2.996356964111328,0.8282243883609062,0.3,3,"{'C': 0.3, 'gamma': 3}",0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7830687830687831,0.7849462365591399,0.7789473684210527,0.7593582887700534,0.7724867724867724,0.7765957446808511,0.7659574468085107,0.7741932194023784,0.007251169820038503,3
63,20.486949062347414,4.312227574411139,2.5472446203231813,0.8671760497443175,0.3,10,"{'C': 0.3, 'gamma': 10}",0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7830687830687831,0.7849462365591399,0.7789473684210527,0.7593582887700534,0.7724867724867724,0.7765957446808511,0.7659574468085107,0.7741932194023784,0.007251169820038503,3
64,22.605853366851807,5.508835637386978,3.034903335571289,0.7147940051610944,0.3,100,"{'C': 0.3, 'gamma': 100}",0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7830687830687831,0.7849462365591399,0.7789473684210527,0.7593582887700534,0.7724867724867724,0.7765957446808511,0.7659574468085107,0.7741932194023784,0.007251169820038503,3
65,24.347212553024292,3.4371144878892363,3.0822134017944336,0.6700307208026647,0.3,1000,"{'C': 0.3, 'gamma': 1000}",0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7830687830687831,0.7849462365591399,0.7789473684210527,0.7593582887700534,0.7724867724867724,0.7765957446808511,0.7659574468085107,0.7741932194023784,0.007251169820038503,3
57,16.248243069648744,5.152739209677915,2.224042201042175,1.0494731107609796,0.3,0.01,"{'C': 0.3, 'gamma': 0.01}",0.7708333333333333,0.7748691099476439,0.7748691099476439,0.7830687830687831,0.7849462365591399,0.7789473684210527,0.7593582887700534,0.7724867724867724,0.7765957446808511,0.7659574468085107,0.7741932194023784,0.007251169820038503,3
106,20.961729645729065,3.793535177624771,2.4128756284713746,0.6707915091062991,100,3,"{'C': 100, 'gamma': 3}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
108,20.39978356361389,4.515327635974325,2.6257047414779664,0.7099631007202133,100,100,"{'C': 100, 'gamma': 100}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
74,21.57518889904022,4.09946035554347,2.8416945695877076,0.6037560981731132,1,10,"{'C': 1, 'gamma': 10}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
73,22.036544132232667,3.5361493504146426,2.7411705017089845,0.7450856221308085,1,3,"{'C': 1, 'gamma': 3}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
72,22.205879426002504,2.4303313768772115,2.7681262731552123,1.0358512714350852,1,1,"{'C': 1, 'gamma': 1}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
71,20.59255430698395,4.181902928268606,3.181148099899292,0.7266112619046636,1,0.3,"{'C': 1, 'gamma': 0.3}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
70,22.597544813156127,5.1558808555749565,2.9729566097259523,0.7952874562875037,1,0.1,"{'C': 1, 'gamma': 0.1}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
69,22.579070377349854,4.114897216322341,2.828383994102478,0.8265253507372632,1,0.03,"{'C': 1, 'gamma': 0.03}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
109,19.165565752983092,4.384518586992623,2.7042441368103027,1.0190186176974043,100,1000,"{'C': 100, 'gamma': 1000}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
76,20.855448842048645,3.709381745474066,3.0613784790039062,1.0246949289668512,1,1000,"{'C': 1, 'gamma': 1000}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
114,19.801316094398498,3.380745519649829,1.7487056970596313,0.5564576415068417,1000,0.1,"{'C': 1000, 'gamma': 0.1}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
115,19.819278645515443,2.0354049983374436,1.3476639986038208,0.3277212938783923,1000,0.3,"{'C': 1000, 'gamma': 0.3}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
116,18.67692348957062,3.5506844047420407,1.6934650182723998,0.48621627027879694,1000,1,"{'C': 1000, 'gamma': 1}",0.7582417582417582,0.7865168539325843,0.7802197802197803,0.7909604519774011,0.7640449438202248,0.7868852459016393,0.7472527472527473,0.7752808988764044,0.7796610169491525,0.7570621468926555,0.7726125844064348,0.01418877764424414,12
