,mean,std,params
94,0.7672005110944902,0.004493889235293672,"{'C': 10, 'gamma': 1}"
103,0.7672005110944902,0.004493889235293672,"{'C': 100, 'gamma': 0.1}"
95,0.7672005110944902,0.004493889235293672,"{'C': 10, 'gamma': 3}"
96,0.7672005110944902,0.004493889235293672,"{'C': 10, 'gamma': 10}"
97,0.7672005110944902,0.004493889235293672,"{'C': 10, 'gamma': 100}"
104,0.7672005110944902,0.004493889235293672,"{'C': 100, 'gamma': 0.3}"
115,0.7672005110944902,0.004493889235293672,"{'C': 1000, 'gamma': 0.3}"
106,0.7672005110944902,0.004493889235293672,"{'C': 100, 'gamma': 3}"
107,0.7672005110944902,0.004493889235293672,"{'C': 100, 'gamma': 10}"
109,0.7672005110944902,0.004493889235293672,"{'C': 100, 'gamma': 1000}"
114,0.7672005110944902,0.004493889235293672,"{'C': 1000, 'gamma': 0.1}"
116,0.7672005110944902,0.004493889235293672,"{'C': 1000, 'gamma': 1}"
117,0.7672005110944902,0.004493889235293672,"{'C': 1000, 'gamma': 3}"
118,0.7672005110944902,0.004493889235293672,"{'C': 1000, 'gamma': 10}"
102,0.7665488820218085,0.004735603846860421,"{'C': 100, 'gamma': 0.03}"
80,0.7665488820218085,0.004735603846860421,"{'C': 3, 'gamma': 0.03}"
113,0.7665488820218085,0.004735603846860421,"{'C': 1000, 'gamma': 0.03}"
68,0.7665488820218085,0.004735603846860421,"{'C': 1, 'gamma': 0.01}"
91,0.7665488820218085,0.004735603846860421,"{'C': 10, 'gamma': 0.03}"
79,0.7658972529491267,0.004879303867662057,"{'C': 3, 'gamma': 0.01}"
90,0.7658972529491267,0.004879303867662057,"{'C': 10, 'gamma': 0.01}"
67,0.7658916834698731,0.006139064797269376,"{'C': 1, 'gamma': 0.001}"
101,0.7652400543971913,0.0061816890618765314,"{'C': 100, 'gamma': 0.01}"
112,0.7652400543971913,0.0061816890618765314,"{'C': 1000, 'gamma': 0.01}"
66,0.7645897375054856,0.006566187262311247,"{'C': 1, 'gamma': 0.0001}"
88,0.7643515037593985,0.006223168502866537,"{'C': 10, 'gamma': 0.0001}"
77,0.7643515037593985,0.006223168502866537,"{'C': 3, 'gamma': 0.0001}"
111,0.7639381084328039,0.006476357506614303,"{'C': 1000, 'gamma': 0.001}"
100,0.7639381084328039,0.006476357506614303,"{'C': 100, 'gamma': 0.001}"
89,0.7639381084328039,0.006476357506614303,"{'C': 10, 'gamma': 0.001}"
78,0.7639381084328039,0.006476357506614303,"{'C': 3, 'gamma': 0.001}"
99,0.7636998746867169,0.006102928603115277,"{'C': 100, 'gamma': 0.0001}"
110,0.7636998746867169,0.006102928603115277,"{'C': 1000, 'gamma': 0.0001}"
