,mean,std,params
67,0.6529089136983874,0.012333865409717737,"{'C': 1, 'gamma': 0.001}"
88,0.6527345510240247,0.011203464853882326,"{'C': 10, 'gamma': 0.0001}"
66,0.6524219640009113,0.007588055705013027,"{'C': 1, 'gamma': 0.0001}"
68,0.6523028530923268,0.011463322716413973,"{'C': 1, 'gamma': 0.01}"
89,0.6522823472823472,0.012664991109193042,"{'C': 10, 'gamma': 0.001}"
78,0.6522823472823472,0.012664991109193042,"{'C': 3, 'gamma': 0.001}"
99,0.6521079846079847,0.0115575468413998,"{'C': 100, 'gamma': 0.0001}"
11,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 0.0001}"
16,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 0.3}"
15,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 0.1}"
14,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 0.03}"
13,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 0.01}"
12,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 0.001}"
7,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 3}"
10,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 1000}"
9,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 100}"
8,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 10}"
31,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 100}"
33,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 0.0001}"
6,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 1}"
17,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 1}"
27,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 0.3}"
30,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 10}"
29,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 3}"
28,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 1}"
4,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 0.1}"
26,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 0.1}"
1,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 0.001}"
25,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 0.03}"
0,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 0.0001}"
22,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 0.0001}"
21,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 1000}"
20,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 100}"
19,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 10}"
18,0.6512531328320803,0.00805667935461634,"{'C': 0.001, 'gamma': 3}"
24,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 0.01}"
5,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 0.3}"
23,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 0.001}"
3,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 0.03}"
43,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 1000}"
50,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 1}"
48,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 0.1}"
47,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 0.03}"
46,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 0.01}"
45,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 0.001}"
44,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 0.0001}"
42,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 100}"
52,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 10}"
36,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 0.03}"
37,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 0.1}"
38,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 0.3}"
39,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 1}"
40,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 3}"
2,0.6512531328320803,0.00805667935461634,"{'C': 0.0001, 'gamma': 0.01}"
51,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 3}"
49,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 0.3}"
53,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 100}"
63,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 10}"
32,0.6512531328320803,0.00805667935461634,"{'C': 0.01, 'gamma': 1000}"
60,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 0.3}"
34,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 0.001}"
35,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 0.01}"
65,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 1000}"
64,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 100}"
54,0.6512531328320803,0.00805667935461634,"{'C': 0.1, 'gamma': 1000}"
41,0.6512531328320803,0.00805667935461634,"{'C': 0.03, 'gamma': 10}"
62,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 3}"
61,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 1}"
59,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 0.1}"
58,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 0.03}"
57,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 0.01}"
56,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 0.001}"
55,0.6512531328320803,0.00805667935461634,"{'C': 0.3, 'gamma': 0.0001}"
77,0.651048644338118,0.009050223084740875,"{'C': 3, 'gamma': 0.0001}"
79,0.6481997398934689,0.011111511570635953,"{'C': 3, 'gamma': 0.01}"
69,0.6469984411921702,0.008804769720636341,"{'C': 1, 'gamma': 0.03}"
101,0.646748997653253,0.011820714947810767,"{'C': 100, 'gamma': 0.01}"
112,0.646748997653253,0.011820714947810767,"{'C': 1000, 'gamma': 0.01}"
90,0.646748997653253,0.011820714947810767,"{'C': 10, 'gamma': 0.01}"
100,0.6466494403478134,0.013253781866379892,"{'C': 100, 'gamma': 0.001}"
111,0.6460325572309302,0.012717503901487202,"{'C': 1000, 'gamma': 0.001}"
110,0.6456534404748691,0.01471348232595997,"{'C': 1000, 'gamma': 0.0001}"
109,0.6455476989519543,0.009502738173193748,"{'C': 100, 'gamma': 1000}"
104,0.6455476989519543,0.009502738173193748,"{'C': 100, 'gamma': 0.3}"
84,0.6455476989519543,0.009502738173193748,"{'C': 3, 'gamma': 3}"
85,0.6455476989519543,0.009502738173193748,"{'C': 3, 'gamma': 10}"
86,0.6455476989519543,0.009502738173193748,"{'C': 3, 'gamma': 100}"
87,0.6455476989519543,0.009502738173193748,"{'C': 3, 'gamma': 1000}"
108,0.6455476989519543,0.009502738173193748,"{'C': 100, 'gamma': 100}"
107,0.6455476989519543,0.009502738173193748,"{'C': 100, 'gamma': 10}"
105,0.6455476989519543,0.009502738173193748,"{'C': 100, 'gamma': 1}"
103,0.6455476989519543,0.009502738173193748,"{'C': 100, 'gamma': 0.1}"
74,0.6455476989519543,0.009502738173193748,"{'C': 1, 'gamma': 10}"
102,0.6455476989519543,0.009502738173193748,"{'C': 100, 'gamma': 0.03}"
98,0.6455476989519543,0.009502738173193748,"{'C': 10, 'gamma': 1000}"
97,0.6455476989519543,0.009502738173193748,"{'C': 10, 'gamma': 100}"
96,0.6455476989519543,0.009502738173193748,"{'C': 10, 'gamma': 10}"
95,0.6455476989519543,0.009502738173193748,"{'C': 10, 'gamma': 3}"
93,0.6455476989519543,0.009502738173193748,"{'C': 10, 'gamma': 0.3}"
94,0.6455476989519543,0.009502738173193748,"{'C': 10, 'gamma': 1}"
70,0.6455476989519543,0.009502738173193748,"{'C': 1, 'gamma': 0.1}"
83,0.6455476989519543,0.009502738173193748,"{'C': 3, 'gamma': 1}"
113,0.6455476989519543,0.009502738173193748,"{'C': 1000, 'gamma': 0.03}"
120,0.6455476989519543,0.009502738173193748,"{'C': 1000, 'gamma': 1000}"
114,0.6455476989519543,0.009502738173193748,"{'C': 1000, 'gamma': 0.1}"
115,0.6455476989519543,0.009502738173193748,"{'C': 1000, 'gamma': 0.3}"
116,0.6455476989519543,0.009502738173193748,"{'C': 1000, 'gamma': 1}"
117,0.6455476989519543,0.009502738173193748,"{'C': 1000, 'gamma': 3}"
118,0.6455476989519543,0.009502738173193748,"{'C': 1000, 'gamma': 10}"
92,0.6455476989519543,0.009502738173193748,"{'C': 10, 'gamma': 0.1}"
91,0.6455476989519543,0.009502738173193748,"{'C': 10, 'gamma': 0.03}"
82,0.6455476989519543,0.009502738173193748,"{'C': 3, 'gamma': 0.3}"
75,0.6455476989519543,0.009502738173193748,"{'C': 1, 'gamma': 100}"
73,0.6455476989519543,0.009502738173193748,"{'C': 1, 'gamma': 3}"
72,0.6455476989519543,0.009502738173193748,"{'C': 1, 'gamma': 1}"
76,0.6455476989519543,0.009502738173193748,"{'C': 1, 'gamma': 1000}"
119,0.6455476989519543,0.009502738173193748,"{'C': 1000, 'gamma': 100}"
71,0.6455476989519543,0.009502738173193748,"{'C': 1, 'gamma': 0.3}"
80,0.6455476989519543,0.009502738173193748,"{'C': 3, 'gamma': 0.03}"
81,0.6455476989519543,0.009502738173193748,"{'C': 3, 'gamma': 0.1}"
106,0.6455476989519543,0.009502738173193748,"{'C': 100, 'gamma': 3}"
